datapoint,Year,Zipcode,Total Population,White Population,Black Population,Employed Count,Unemployed Count,Poverty Count,Poverty Count - White,Poverty Count - Black,Median Income,Median Rent,Median Home Value,County,Adjusted Median Income,Adjusted Median Rent,Adjusted Median Home Value
863,2014,48708,27243.0,24942.0,775.0,10999.0,1866.0,6273.0,5210.0,381.0,38399.0,447.0,76400.0,Saginaw,49423.20601007029,575.3319900648823,98334.14774263315
864,2015,48708,27106.0,25010.0,741.0,10980.0,1661.0,6031.0,5273.0,257.0,37253.0,459.0,75600.0,Saginaw,47891.347903314956,590.076737111684,97189.10964192441
865,2016,48708,26956.0,24993.0,737.0,11143.0,1325.0,6297.0,5644.0,247.0,37378.0,453.0,72900.0,Saginaw,47453.413258779954,575.1082510093455,92550.53310945097
866,2017,48708,26744.0,24582.0,760.0,11203.0,1247.0,6205.0,5488.0,245.0,37604.0,464.0,73700.0,Saginaw,46744.50884464751,576.7857702349869,91614.46393603133
867,2018,48708,26281.0,24031.0,829.0,11181.0,1164.0,5905.0,5207.0,266.0,40181.0,484.0,74600.0,Saginaw,48757.028127451646,587.3024965452975,90522.24430222972
868,2019,48708,25827.0,23646.0,839.0,11253.0,1012.0,5694.0,5061.0,266.0,39985.0,506.0,73200.0,Saginaw,47655.68503893889,603.070567205279,87242.61960360952
869,2020,48708,26255.0,23485.0,664.0,11675.0,1037.0,5813.0,5100.0,177.0,40456.0,514.0,76000.0,Saginaw,47629.44431264514,605.139766084131,89475.9187206108
870,2011,48722,3100.0,2503.0,474.0,1271.0,163.0,238.0,218.0,0.0,42204.0,503.0,101600.0,Saginaw,57169.4690916204,681.3629739618297,137627.19315014294
871,2012,48722,3234.0,2643.0,472.0,1396.0,132.0,266.0,245.0,0.0,43327.0,517.0,97000.0,Saginaw,57500.734139393884,686.1282699025236,128731.99648074427
872,2013,48722,3255.0,2810.0,360.0,1448.0,161.0,340.0,278.0,17.0,43224.0,524.0,93500.0,Saginaw,56535.92400314221,685.3790527865658,122295.68976248836
873,2014,48722,3350.0,3018.0,267.0,1517.0,125.0,362.0,345.0,17.0,44286.0,502.0,89500.0,Saginaw,57000.34119018654,646.1222796701812,115195.10763044066
874,2015,48722,3254.0,3037.0,153.0,1463.0,127.0,288.0,274.0,14.0,48558.0,433.0,87600.0,Saginaw,62424.71939143606,556.6519110443554,112615.95244222989
875,2016,48722,3217.0,3030.0,149.0,1431.0,149.0,294.0,276.0,18.0,50827.0,444.0,86600.0,Saginaw,64527.65358510376,563.682259267438,109943.4316499102
876,2017,48722,3117.0,2901.0,172.0,1289.0,155.0,306.0,286.0,20.0,53831.0,433.0,92000.0,Saginaw,66915.85085672323,538.2505140339425,114362.6958224543
877,2018,48722,3033.0,2834.0,129.0,1313.0,152.0,351.0,351.0,0.0,54349.0,441.0,93700.0,Saginaw,65948.97393541399,535.1247954059425,113698.85108738505
878,2019,48722,3068.0,2773.0,217.0,1444.0,143.0,272.0,184.0,67.0,60898.0,531.0,97200.0,Saginaw,72580.61541831438,632.8665438458559,115846.75717856345
879,2020,48722,2873.0,2487.0,264.0,1266.0,130.0,262.0,177.0,73.0,54777.0,531.0,102800.0,Saginaw,64489.76841788024,625.1541163242675,121027.9532168262
890,2011,48734,7673.0,7300.0,52.0,3485.0,219.0,406.0,363.0,23.0,67333.0,611.0,179100.0,Saginaw,91209.17122419855,827.6595966017453,242608.56587786024
891,2012,48734,7729.0,7331.0,38.0,3513.0,191.0,517.0,468.0,23.0,62656.0,624.0,171200.0,Saginaw,83152.90692265477,828.1316062266436,227205.33811859196
892,2013,48734,7643.0,7401.0,50.0,3394.0,179.0,487.0,445.0,24.0,54603.0,573.0,166300.0,Saginaw,71419.37484600162,749.4698420738591,217516.29098932422
893,2014,48734,7601.0,7473.0,20.0,3340.0,174.0,427.0,405.0,5.0,51936.0,601.0,166600.0,Saginaw,66846.62692619627,773.5448009597188,214430.2226953231
894,2015,48734,7604.0,7537.0,24.0,3433.0,159.0,322.0,322.0,0.0,53687.0,550.0,167900.0,Saginaw,69018.4091183333,707.0636283473337,215847.2421809406
895,2016,48734,7740.0,7663.0,24.0,3459.0,119.0,245.0,245.0,0.0,55812.0,549.0,168300.0,Saginaw,70856.38345548254,696.9854962563592,213666.04557367077
896,2017,48734,7523.0,7434.0,27.0,3415.0,92.0,334.0,334.0,0.0,61689.0,549.0,175100.0,Saginaw,76683.91676729765,682.4469565926893,217662.04389686685
897,2018,48734,7516.0,7455.0,15.0,3506.0,63.0,318.0,318.0,0.0,67643.0,556.0,189500.0,Saginaw,82080.37763184619,674.6698100809615,229945.915486227
898,2019,48734,7601.0,7502.0,18.0,3662.0,68.0,300.0,298.0,2.0,77019.0,559.0,196900.0,Saginaw,91794.25299522406,666.2380376833022,234673.1120211846
899,2020,48734,7837.0,7381.0,235.0,3872.0,97.0,326.0,318.0,8.0,79130.0,611.0,214700.0,Saginaw,93160.91379423597,719.3392939249105,252769.4703857255
900,2011,48757,3976.0,3886.0,13.0,1930.0,112.0,376.0,370.0,4.0,51181.0,467.0,116500.0,Saginaw,69329.6985493845,632.5974330818577,157810.7086810202
901,2012,48757,3946.0,3838.0,24.0,1897.0,113.0,405.0,380.0,8.0,51144.0,506.0,113200.0,Saginaw,67874.94049496067,671.5297960748103,150231.5670270129
902,2013,48757,3929.0,3830.0,10.0,1881.0,104.0,370.0,343.0,10.0,52386.0,501.0,115000.0,Saginaw,68519.5936245745,655.2956210802852,150417.1585314028
903,2014,48757,3795.0,3704.0,13.0,1806.0,65.0,363.0,330.0,13.0,52444.0,498.0,111500.0,Saginaw,67500.4717829143,640.973894971614,143511.22347256014
904,2015,48757,3735.0,3647.0,17.0,1800.0,52.0,382.0,350.0,10.0,50924.0,498.0,110900.0,Saginaw,65466.378563562954,640.2139762126767,142569.73887948965
905,2016,48757,3664.0,3583.0,18.0,1812.0,93.0,406.0,369.0,12.0,50393.0,511.0,108700.0,Saginaw,63976.66687221623,648.7424200127497,138000.58914948313
906,2017,48757,3669.0,3583.0,22.0,1792.0,83.0,324.0,308.0,13.0,53821.0,504.0,111900.0,Saginaw,66903.42012891645,626.5086814621409,139099.84415796344
907,2018,48757,3681.0,3597.0,24.0,1825.0,93.0,377.0,364.0,13.0,56667.0,525.0,112500.0,Saginaw,68761.71605729828,637.0533278642172,136511.42739947513
908,2019,48757,3742.0,3632.0,22.0,1859.0,110.0,378.0,368.0,10.0,63813.0,560.0,118900.0,Saginaw,76054.82629460566,667.4298767489253,141709.6649025843
909,2020,48757,3831.0,3719.0,12.0,1892.0,174.0,280.0,272.0,8.0,63942.0,576.0,125300.0,Saginaw,75279.85782675388,678.1332787246292,147517.53441700703
910,2011,48807,769.0,746.0,0.0,334.0,39.0,74.0,70.0,0.0,46111.0,488.0,123900.0,Saginaw,62461.88487545513,661.0439985951747,167834.73652856995
911,2012,48807,800.0,777.0,0.0,339.0,51.0,70.0,67.0,0.0,49135.0,300.0,116800.0,Saginaw,65208.72832042649,398.140195301271,155009.24937062815
912,2013,48807,836.0,815.0,0.0,333.0,55.0,90.0,87.0,0.0,51500.0,415.0,113300.0,Saginaw,67360.7275162369,542.8097460046275,148193.6005357212
913,2014,48807,828.0,809.0,0.0,323.0,37.0,71.0,71.0,0.0,51250.0,432.0,110200.0,Saginaw,65963.678950392,556.0255474452555,141837.99844552582
914,2015,48807,753.0,741.0,0.0,305.0,28.0,82.0,82.0,0.0,48250.0,442.0,89600.0,Saginaw,62028.76375956155,568.2220431445845,115187.09290894745
915,2016,48807,768.0,761.0,0.0,289.0,26.0,101.0,101.0,0.0,44821.0,414.0,88300.0,Saginaw,56902.70842933748,525.5956201277462,112101.67453449275
916,2017,48807,787.0,780.0,0.0,309.0,15.0,116.0,116.0,0.0,41154.0,521.0,85900.0,Saginaw,51157.41721605744,647.6409187336815,106779.95186031332
917,2018,48807,844.0,835.0,2.0,368.0,24.0,109.0,109.0,0.0,44583.0,526.0,86000.0,Saginaw,54098.56860222933,638.2667627744348,104355.40227870988
918,2019,48807,853.0,848.0,2.0,367.0,28.0,104.0,104.0,0.0,52396.0,518.0,89100.0,Saginaw,62447.59968238695,617.3726359927559,106192.8607470165
919,2020,48807,889.0,880.0,2.0,385.0,28.0,66.0,66.0,0.0,51713.0,512.0,80400.0,Saginaw,60882.476115775615,602.7851366441149,94656.10348864617
920,2011,48809,11307.0,10592.0,29.0,4849.0,708.0,2282.0,1841.0,3.0,47920.0,499.0,116200.0,Kent,64912.353304673714,675.9445805307217,157404.3291736871
921,2012,48809,11041.0,10609.0,35.0,4713.0,828.0,2179.0,1943.0,3.0,47733.0,450.0,102900.0,Kent,63348.08647438522,597.2102929519064,136562.08698833594
922,2013,48809,10848.0,10248.0,41.0,4553.0,716.0,2249.0,1985.0,2.0,44533.0,473.0,97000.0,Kent,58248.063659817046,618.6723129161176,126873.60328300932
923,2014,48809,10715.0,10104.0,60.0,4595.0,605.0,1958.0,1711.0,4.0,45630.0,511.0,93900.0,Kent,58730.19844890511,657.7061452419573,120858.33079886457
924,2015,48809,10690.0,9996.0,20.0,4784.0,613.0,1998.0,1884.0,3.0,45888.0,491.0,94200.0,Kent,58992.24686836809,631.2149845791653,121100.71598239789
925,2016,48809,10861.0,10260.0,20.0,4721.0,483.0,1899.0,1772.0,1.0,45327.0,507.0,98000.0,Kent,57545.103076160274,643.6642014607907,124416.35452299308
926,2017,48809,10690.0,10298.0,43.0,4897.0,377.0,1616.0,1571.0,21.0,47132.0,519.0,103200.0,Kent,58588.50629895562,645.1547731723238,128285.11096605743
927,2018,48809,10789.0,10393.0,21.0,5074.0,280.0,1406.0,1367.0,1.0,51018.0,544.0,112500.0,Kent,61907.022249479305,660.1085911583508,136511.42739947513
928,2019,48809,10728.0,10286.0,4.0,4962.0,312.0,1513.0,1408.0,0.0,52592.0,545.0,120600.0,Kent,62681.20013924907,649.5522907645791,143735.79131414357
929,2020,48809,11090.0,10600.0,4.0,5396.0,279.0,1169.0,1057.0,0.0,57276.0,634.0,137100.0,Kent,67431.87790318031,746.4175324850953,161409.84811310188
930,2011,48831,3375.0,3288.0,15.0,1385.0,291.0,505.0,478.0,15.0,44971.0,505.0,119000.0,Saginaw,60917.64274758934,684.0721706773837,161197.20457546267
931,2012,48831,3473.0,3363.0,12.0,1424.0,285.0,503.0,482.0,12.0,44970.0,526.0,112400.0,Saginaw,59681.215275660514,698.0724757615618,149169.85983954283
932,2013,48831,3438.0,3334.0,10.0,1403.0,278.0,508.0,479.0,10.0,46779.0,523.0,106900.0,Saginaw,61185.77616469992,684.0710774949883,139822.55866962572
933,2014,48831,3509.0,3395.0,11.0,1464.0,254.0,555.0,520.0,11.0,47609.0,529.0,103500.0,Saginaw,61277.36177852122,680.8738763855097,133214.4540754258
934,2015,48831,3610.0,3466.0,0.0,1429.0,191.0,611.0,580.0,0.0,46433.0,530.0,99400.0,Saginaw,59692.882645548634,681.352223680158,127785.6811958636
935,2016,48831,3686.0,3539.0,5.0,1496.0,139.0,564.0,509.0,0.0,44181.0,525.0,102900.0,Saginaw,56090.19346102406,666.5161849446057,130637.17224914274
936,2017,48831,3683.0,3452.0,6.0,1519.0,113.0,573.0,523.0,2.0,43659.0,531.0,111100.0,Saginaw,54271.31453165797,660.0716465404699,138105.3859334204
937,2018,48831,3625.0,3330.0,37.0,1525.0,87.0,573.0,529.0,1.0,45777.0,540.0,111000.0,Saginaw,55547.40988502909,655.2548515174806,134691.2750341488
938,2019,48831,3473.0,3164.0,36.0,1506.0,70.0,498.0,452.0,2.0,48534.0,536.0,113200.0,Saginaw,57844.71721095061,638.8257391739713,134916.18222853274
939,2020,48831,3415.0,3093.0,36.0,1490.0,168.0,423.0,368.0,2.0,51215.0,522.0,117600.0,Saginaw,60296.17338521161,614.5582838441952,138452.21107294515
940,2011,48838,17870.0,17116.0,50.0,7050.0,1052.0,3911.0,3747.0,7.0,39598.0,523.0,115700.0,Kent,53639.38577125354,708.4549411173697,156727.0299947986
941,2012,48838,17774.0,17055.0,15.0,6988.0,1025.0,3874.0,3734.0,6.0,39486.0,530.0,110100.0,Kent,52403.21250555328,703.381011698912,146117.45167556644
942,2013,48838,17928.0,17197.0,16.0,6710.0,912.0,3751.0,3536.0,16.0,40731.0,551.0,108200.0,Kent,53275.14160123972,720.694385659156,141522.92654867636
943,2014,48838,17909.0,17146.0,38.0,6659.0,809.0,3628.0,3322.0,28.0,41453.0,625.0,106800.0,Kent,53353.99772742633,804.435109151122,137461.87145174373
944,2015,48838,17925.0,17188.0,28.0,7090.0,720.0,3817.0,3504.0,14.0,42083.0,624.0,102900.0,Kent,54100.652130437906,802.1958256158841,132285.17701261936
945,2016,48838,18016.0,17339.0,26.0,7638.0,566.0,3670.0,3374.0,15.0,45034.0,586.0,111000.0,Kent,57173.12356722929,743.9590178619791,140920.5648168595
946,2017,48838,18130.0,17548.0,40.0,7913.0,470.0,3358.0,3052.0,23.0,46110.0,605.0,118100.0,Kent,57318.08591710183,752.0590323107049,146806.89539817235
947,2018,48838,18301.0,17616.0,104.0,8662.0,378.0,2783.0,2527.0,22.0,48094.0,601.0,123400.0,Kent,58358.93857200317,729.2743810407516,149737.86792084647
948,2019,48838,18376.0,17647.0,87.0,8914.0,298.0,2827.0,2567.0,12.0,48121.0,575.0,127300.0,Kent,57352.48767684827,685.3074627332714,151721.1130538182
949,2020,48838,17573.0,16853.0,81.0,8429.0,380.0,2016.0,1833.0,16.0,52861.0,626.0,137300.0,Kent,62234.033414344834,736.999014725031,161645.31105710348
950,2011,48841,979.0,972.0,0.0,463.0,71.0,48.0,48.0,0.0,60972.0,563.0,109000.0,Saginaw,82592.57107037908,762.6388754284495,147651.22099769273
951,2012,48841,936.0,925.0,0.0,417.0,56.0,79.0,79.0,0.0,56083.0,573.0,103500.0,Saginaw,74429.65524360392,760.4477730254274,137358.36737893848
952,2013,48841,1026.0,999.0,0.0,452.0,62.0,139.0,133.0,0.0,54286.0,587.0,96000.0,Saginaw,71004.74667857158,767.7814961559429,125565.6279914319
953,2014,48841,962.0,926.0,0.0,431.0,28.0,157.0,132.0,0.0,52727.0,585.0,89600.0,Saginaw,67864.72000033794,752.9512621654502,115323.81724790484
954,2015,48841,944.0,912.0,0.0,430.0,26.0,155.0,133.0,0.0,50313.0,578.0,92900.0,Saginaw,64680.89515098073,743.0595948813798,119429.47467903147
955,2016,48841,830.0,794.0,0.0,364.0,23.0,119.0,105.0,0.0,48125.0,675.0,91300.0,Saginaw,61097.316953255526,856.9493806430646,115910.33844846192
956,2017,48841,787.0,748.0,0.0,347.0,31.0,84.0,66.0,0.0,57813.0,917.0,97500.0,Saginaw,71865.76666938642,1139.8977398825066,121199.59611618798
957,2018,48841,768.0,734.0,0.0,379.0,21.0,40.0,28.0,0.0,67115.0,625.0,109600.0,Saginaw,81439.68399925131,758.396818885973,132992.46615984422
958,2019,48841,723.0,701.0,0.0,370.0,20.0,34.0,34.0,0.0,66838.0,621.0,120800.0,Saginaw,79660.13946811548,740.1320597519333,143974.15912726818
959,2020,48841,729.0,696.0,0.0,352.0,18.0,23.0,18.0,0.0,66875.0,622.0,125000.0,Saginaw,78732.92190053746,732.2897558449989,147164.3400010046
960,2011,49301,18371.0,17904.0,93.0,8853.0,463.0,499.0,440.0,15.0,109413.0,983.0,287500.0,Kent,148210.67011945462,1331.5701856947883,389447.02786088677
961,2012,49301,18990.0,18175.0,135.0,9218.0,498.0,524.0,472.0,16.0,115274.0,997.0,279300.0,Kent,152984.042910529,1323.152582384557,370668.52182548324
962,2013,49301,19366.0,18638.0,138.0,9445.0,509.0,364.0,326.0,15.0,118761.0,1168.0,275200.0,Kent,155336.45360302547,1527.7151405624213,359954.8002421048
963,2014,49301,19549.0,18696.0,117.0,9695.0,417.0,617.0,583.0,4.0,121980.0,1149.0,287900.0,Kent,156999.99138280618,1478.8735046634226,370554.9886793728
964,2015,49301,19768.0,18655.0,103.0,9412.0,448.0,700.0,604.0,4.0,121413.0,1183.0,291300.0,Kent,156084.9387427906,1520.829586063447,374486.6089774151
965,2016,49301,20101.0,18654.0,299.0,9725.0,391.0,817.0,711.0,3.0,125118.0,1167.0,311900.0,Kent,158844.13719599845,1481.5702625340093,395974.0915889953
966,2017,49301,19998.0,18737.0,225.0,9730.0,310.0,870.0,766.0,1.0,120775.0,1231.0,332900.0,Kent,150132.11508648822,1530.2225930156658,413818.92868798954
967,2018,49301,20382.0,18778.0,278.0,10166.0,178.0,865.0,748.0,2.0,127342.0,1204.0,358900.0,Kent,154521.2283369241,1460.9756319019382,435501.7892770811
968,2019,49301,20302.0,18664.0,317.0,10346.0,201.0,523.0,403.0,6.0,132261.0,1271.0,370600.0,Kent,157633.8266583743,1514.8274524069357,441695.5577199138
969,2020,49301,19922.0,18110.0,404.0,10546.0,101.0,397.0,366.0,9.0,143221.0,1156.0,386400.0,Kent,168616.19151427102,1360.9758163292906,454914.4078111054
970,2011,49302,7755.0,7626.0,0.0,3609.0,328.0,348.0,313.0,0.0,78049.0,751.0,221400.0,Kent,105725.04722613686,1017.303366690525,299908.0764118272
971,2012,49302,7830.0,7678.0,6.0,3679.0,312.0,406.0,364.0,0.0,72402.0,744.0,214000.0,Kent,96087.15473400873,987.387684347152,284006.67264823994
972,2013,49302,8241.0,8018.0,30.0,3797.0,294.0,580.0,533.0,7.0,75616.0,780.0,208900.0,Kent,98903.85964791785,1020.2207274303842,273236.0384105221
973,2014,49302,8507.0,8310.0,35.0,4016.0,256.0,512.0,505.0,7.0,78670.0,763.0,209500.0,Kent,101255.85605907002,982.0543812516896,269646.6485874561
974,2015,49302,8332.0,8136.0,32.0,4098.0,199.0,606.0,603.0,3.0,76641.0,627.0,207000.0,Kent,98527.38825485093,806.0525363159605,266113.03830526926
975,2016,49302,8356.0,8178.0,34.0,4108.0,146.0,408.0,405.0,3.0,80197.0,632.0,226700.0,Kent,101814.473302862,802.3585312095063,287808.0364322707
976,2017,49302,8688.0,8448.0,34.0,4388.0,131.0,349.0,347.0,2.0,85632.0,740.0,241000.0,Kent,106446.80835509139,919.8738577023499,299580.5401436031
977,2018,49302,8875.0,8686.0,4.0,4396.0,124.0,220.0,220.0,0.0,86625.0,814.0,252900.0,Kent,105113.79909759585,987.7360169170911,306877.68879402004
978,2019,49302,8717.0,8468.0,4.0,4306.0,131.0,180.0,169.0,4.0,87598.0,649.0,266500.0,Kent,104402.71847045064,773.5035535893795,317625.11098855105
979,2020,49302,9216.0,8990.0,2.0,4543.0,201.0,171.0,161.0,2.0,96413.0,884.0,288100.0,Kent,113508.44410013485,1040.7462124871045,339184.3708343154
980,2011,49303,1002.0,973.0,0.0,478.0,121.0,145.0,138.0,0.0,56250.0,558.0,134300.0,Muskegon,76196.1576249561,755.8658836395645,181922.55944945075
981,2012,49303,1055.0,1037.0,0.0,478.0,113.0,133.0,127.0,0.0,57778.0,525.0,120300.0,Muskegon,76679.1473470561,696.7453417772241,159654.21831580964
982,2013,49303,1109.0,1083.0,0.0,479.0,128.0,134.0,120.0,0.0,52031.0,524.0,113100.0,Muskegon,68055.26239606451,685.3790527865658,147932.0054774057
983,2014,49303,1027.0,993.0,0.0,486.0,79.0,64.0,43.0,0.0,50048.0,565.0,112700.0,Muskegon,64416.58934847257,727.2093386726143,145055.7388821303
984,2015,49303,1025.0,996.0,0.0,481.0,55.0,82.0,65.0,0.0,44643.0,562.0,108700.0,Muskegon,57391.7119278364,722.4904711476393,139741.4843661003
985,2016,49303,1114.0,1095.0,0.0,516.0,43.0,87.0,68.0,0.0,45298.0,571.0,114500.0,Muskegon,57508.28599165858,724.9156982921331,145364.00604982354
986,2017,49303,1082.0,1053.0,0.0,472.0,44.0,76.0,53.0,0.0,49167.0,1025.0,116400.0,Muskegon,61118.159407637075,1274.1496001958224,144693.67167101827
987,2018,49303,1009.0,988.0,0.0,490.0,26.0,77.0,61.0,0.0,48684.0,553.0,116000.0,Muskegon,59074.865169031524,671.0295053503089,140758.44958523658
988,2019,49303,1019.0,984.0,28.0,513.0,5.0,148.0,120.0,28.0,60208.0,544.0,135000.0,Muskegon,71758.24646303445,648.360451698956,160898.27385911593
989,2020,49303,937.0,892.0,22.0,443.0,5.0,102.0,80.0,22.0,62454.0,533.0,121500.0,Muskegon,73528.01352338193,627.5087457642836,143043.7384809765
990,2011,49306,10160.0,9651.0,35.0,4957.0,337.0,336.0,316.0,12.0,71528.0,722.0,183100.0,Kent,96891.71133507307,978.0200143149922,248026.95930896822
991,2012,49306,10015.0,9602.0,29.0,4994.0,308.0,395.0,380.0,8.0,69985.0,719.0,174700.0,Kent,92879.47189386481,954.2093347387128,231850.30706377345
992,2013,49306,10450.0,9915.0,29.0,5099.0,378.0,573.0,555.0,9.0,76550.0,468.0,172200.0,Kent,100125.50857025117,612.1324364582305,225233.34520963096
993,2014,49306,10045.0,9469.0,28.0,5024.0,312.0,598.0,567.0,18.0,69814.0,508.0,172400.0,Kent,89857.33233644228,653.844856718032,221895.38050824546
994,2015,49306,10085.0,9520.0,26.0,5308.0,323.0,618.0,597.0,17.0,71633.0,519.0,174200.0,Kent,92089.2525261901,667.2109511132113,223946.33465110097
995,2016,49306,10083.0,9661.0,17.0,5314.0,317.0,717.0,704.0,10.0,74571.0,511.0,177400.0,Kent,94671.95890953181,648.7424200127497,225218.99277937724
996,2017,49306,10293.0,9673.0,22.0,5242.0,389.0,635.0,618.0,14.0,79306.0,523.0,194900.0,Kent,98583.12994451697,650.1270642950392,242274.88495430807
997,2018,49306,10594.0,10104.0,26.0,5488.0,448.0,704.0,683.0,18.0,81279.0,542.0,214100.0,Kent,98626.77606757279,657.6817213379157,259796.4142775789
998,2019,49306,10650.0,10056.0,32.0,5593.0,417.0,856.0,733.0,4.0,86901.0,505.0,234500.0,Kent,103572.00664171136,601.8787281396559,279486.2608886125
999,2020,49306,10924.0,10206.0,70.0,5660.0,424.0,840.0,718.0,6.0,85469.0,443.0,253200.0,Kent,100623.9118043669,521.5504209635603,298096.087106035
1000,2011,49315,19581.0,18540.0,173.0,9393.0,642.0,809.0,753.0,24.0,67893.0,702.0,189200.0,Kent,91967.74630455369,950.9280471594521,256290.00929140789
1001,2012,49315,19552.0,18428.0,90.0,9493.0,595.0,1271.0,1201.0,21.0,64476.0,717.0,181600.0,Kent,85568.29077414915,951.5550667700376,241007.5315557027
1002,2013,49315,20135.0,19144.0,125.0,9810.0,623.0,1325.0,1247.0,20.0,64696.0,716.0,178600.0,Kent,84620.76946389249,936.5103087694297,233604.38707572644
1003,2014,49315,20734.0,19613.0,166.0,10188.0,653.0,970.0,906.0,2.0,66325.0,752.0,182100.0,Kent,85366.65378311706,967.89632333063,234380.2134022709
1004,2015,49315,21046.0,19912.0,240.0,10456.0,639.0,962.0,918.0,2.0,69333.0,762.0,186800.0,Kent,89132.44098946489,979.604517819397,240144.51959142173
1005,2016,49315,21996.0,20564.0,294.0,11186.0,486.0,1203.0,1035.0,3.0,70085.0,748.0,200000.0,Kent,88976.73680350989,949.6268692163145,253910.92759794506
1006,2017,49315,22617.0,21045.0,405.0,11238.0,484.0,971.0,833.0,4.0,71205.0,773.0,215800.0,Kent,88512.9973482376,960.8952594647519,268255.1060704961
1007,2018,49315,22744.0,20832.0,310.0,11487.0,338.0,843.0,707.0,6.0,77270.0,830.0,228100.0,Kent,93762.1155125106,1007.150975480572,276784.5030206247
1008,2019,49315,23283.0,21260.0,332.0,11899.0,266.0,768.0,618.0,0.0,82182.0,886.0,242500.0,Kent,97947.71809103603,1055.9694121420496,289020.9734135971
1009,2020,49315,23116.0,20986.0,258.0,11702.0,440.0,892.0,685.0,0.0,87113.0,936.0,256800.0,Kent,102559.41720406013,1101.9665779275224,302334.4200980638
1010,2011,49316,19552.0,18111.0,405.0,9747.0,607.0,909.0,800.0,3.0,74769.0,725.0,189800.0,Kent,101281.96461262832,982.0838093883232,257102.7683060741
1011,2012,49316,20081.0,18521.0,451.0,10066.0,649.0,841.0,717.0,9.0,79437.0,818.0,186400.0,Kent,105423.54231382353,1085.5955991881322,247377.774680523
1012,2013,49316,20073.0,18278.0,460.0,10359.0,571.0,877.0,743.0,26.0,80434.0,830.0,183200.0,Kent,105205.68460273785,1085.619492009255,239621.07341698254
1013,2014,49316,20912.0,18898.0,362.0,10579.0,419.0,1019.0,869.0,27.0,80339.0,815.0,184000.0,Kent,103404.01957454719,1048.983382333063,236825.6961340903
1014,2015,49316,21598.0,20052.0,321.0,11004.0,551.0,1674.0,1509.0,41.0,80392.0,813.0,188300.0,Kent,103349.56220017973,1045.168599720695,242072.87494145992
1015,2016,49316,21940.0,20291.0,419.0,11314.0,477.0,1288.0,1155.0,33.0,81575.0,815.0,195500.0,Kent,103563.91959401184,1034.6870299616262,248197.9317269913
